"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Aug 14, 01:00 am",-618.288,5.25784,1
"Aug 14, 02:00 am",-618.288,5.24338,1
"Aug 14, 03:00 am",-618.288,5.22894,1
"Aug 14, 04:00 am",-618.288,5.21449,1
"Aug 14, 05:00 am",-618.288,5.20005,1
"Aug 14, 06:00 am",-618.288,5.18568,1
"Aug 14, 07:00 am",-4931.44,7.98776,1
"Aug 14, 08:00 am",86020.5,153.424,1.2
"Aug 14, 09:00 am",102479,380.101,1.2
"Aug 14, 10:00 am",100467,654.261,1.2
"Aug 14, 11:00 am",98892.5,954.658,1.2
"Aug 14, 12:00 pm",98539.6,1268.56,2.064
"Aug 14, 01:00 pm",98722.7,1576.85,2.064
"Aug 14, 02:00 pm",97830.3,1865.11,2.064
"Aug 14, 03:00 pm",99113.9,2105.35,2.064
"Aug 14, 04:00 pm",103964,2158.53,2.064
"Aug 14, 05:00 pm",106292,2124.96,2.064
"Aug 14, 06:00 pm",109714,1885.95,1.2
"Aug 14, 07:00 pm",111488,1646.94,1.2
"Aug 14, 08:00 pm",112264,1407.95,1.2
"Aug 14, 09:00 pm",112967,1168.98,1
"Aug 14, 10:00 pm",113666,930.021,1
"Aug 14, 11:00 pm",114358,691.1,1
"Aug 15, 12:00 am",114949,452.232,1
"Aug 15, 01:00 am",114939,213.467,1
"Aug 15, 02:00 am",104759,0,1
"Aug 15, 03:00 am",-618.288,0,1
"Aug 15, 04:00 am",-618.288,0,1
"Aug 15, 05:00 am",-618.288,0,1
"Aug 15, 06:00 am",-618.288,0,1
"Aug 15, 07:00 am",-618.288,0,1
"Aug 15, 08:00 am",-5105.49,8.53438,1.2
"Aug 15, 09:00 am",81811.4,8.51122,1.2
"Aug 15, 10:00 am",-829.248,8.48812,1.2
"Aug 15, 11:00 am",-1740.03,8.46505,1.2
"Aug 15, 12:00 pm",-2116.59,8.44201,2.064
"Aug 15, 01:00 pm",-3849.27,1.38936,2.064
"Aug 15, 02:00 pm",-4301.36,1.38545,2.064
"Aug 15, 03:00 pm",96543.4,259.313,2.064
"Aug 15, 04:00 pm",106076,450.004,2.064
"Aug 15, 05:00 pm",110469,403.686,2.064
"Aug 15, 06:00 pm",111916,165.091,1.2
"Aug 15, 07:00 pm",81786.2,0,1.2
"Aug 15, 08:00 pm",-618.288,0,1.2
"Aug 15, 09:00 pm",-618.288,0,1
"Aug 15, 10:00 pm",-618.288,0,1
"Aug 15, 11:00 pm",-618.288,0,1
"Aug 16, 12:00 am",-618.288,0,1
"Aug 16, 01:00 am",-618.288,0,1
"Aug 16, 02:00 am",-618.288,0,1
"Aug 16, 03:00 am",-618.288,0,1
"Aug 16, 04:00 am",-618.288,0,1
"Aug 16, 05:00 am",-618.288,0,1
"Aug 16, 06:00 am",-618.288,0,1
"Aug 16, 07:00 am",-2006.02,0,1
"Aug 16, 08:00 am",-2808.65,0,1.2
"Aug 16, 09:00 am",42706.3,0,1.2
"Aug 16, 10:00 am",99017.5,314.814,1.2
"Aug 16, 11:00 am",98121.8,637.703,1.2
"Aug 16, 12:00 pm",103644,715.4,2.064
"Aug 16, 01:00 pm",96028.4,1058.52,2.064
"Aug 16, 02:00 pm",96748.4,1381.22,2.064
"Aug 16, 03:00 pm",101061,1527.44,2.064
"Aug 16, 04:00 pm",103240,1633.55,2.064
"Aug 16, 05:00 pm",105289,1698.99,2.064
"Aug 16, 06:00 pm",110464,1460.05,1.2
"Aug 16, 07:00 pm",112227,1221.12,1.2
"Aug 16, 08:00 pm",112929,982.217,1.2
"Aug 16, 09:00 pm",113626,743.341,1
"Aug 16, 10:00 pm",114316,504.512,1
"Aug 16, 11:00 pm",114305,265.773,1
"Aug 17, 12:00 am",114883,27.2232,1
"Aug 17, 01:00 am",13541.1,0,1
"Aug 17, 02:00 am",-618.288,0,1
"Aug 17, 03:00 am",-618.288,0,1
"Aug 17, 04:00 am",-618.288,0,1
"Aug 17, 05:00 am",-618.288,0,1
"Aug 17, 06:00 am",-618.288,0,1
"Aug 17, 07:00 am",-5871.26,39.2951,1
"Aug 17, 08:00 am",101509,262.226,1.2
"Aug 17, 09:00 am",99523,567.988,1.2
"Aug 17, 10:00 am",97033,923.201,1.2
"Aug 17, 11:00 am",95228.1,1303.46,1.2
"Aug 17, 12:00 pm",94003.9,1698.28,2.064
"Aug 17, 01:00 pm",92705.8,2088.53,2.064
"Aug 17, 02:00 pm",93847.7,2450.61,2.064
"Aug 17, 03:00 pm",95282.1,2772.2,2.064
"Aug 17, 04:00 pm",101461,2901.36,2.064
"Aug 17, 05:00 pm",106183,2900.73,2.064
"Aug 17, 06:00 pm",109728,2661.68,1.2
"Aug 17, 07:00 pm",110721,2422.64,1.2
"Aug 17, 08:00 pm",110718,2183.6,1.2
"Aug 17, 09:00 pm",111495,1944.58,1
"Aug 17, 10:00 pm",112272,1705.56,1
"Aug 17, 11:00 pm",112976,1466.56,1
"Aug 18, 12:00 am",112972,1227.57,1
"Aug 18, 01:00 am",113671,988.602,1
"Aug 18, 02:00 am",114364,749.665,1
"Aug 18, 03:00 am",115554,510.77,1
"Aug 18, 04:00 am",116123,271.958,1
"Aug 18, 05:00 am",116108,33.3369,1
"Aug 18, 06:00 am",15994,0,1
"Aug 18, 07:00 am",-4450.15,0,1
"Aug 18, 08:00 am",65218.4,228.89,1
"Aug 18, 09:00 am",97661.1,541.831,1
"Aug 18, 10:00 am",95196.3,902.693,1
"Aug 18, 11:00 am",92666.2,1293.78,1
"Aug 18, 12:00 pm",90613.5,1698.43,1
"Aug 18, 01:00 pm",89431.7,2096.94,1
"Aug 18, 02:00 pm",90732.5,2463.69,1
"Aug 18, 03:00 pm",93814.8,2784.87,1
"Aug 18, 04:00 pm",100052,2905.52,1
"Aug 18, 05:00 pm",104685,2904.89,1
"Aug 18, 06:00 pm",108927,2665.78,1
"Aug 18, 07:00 pm",110733,2426.72,1
"Aug 18, 08:00 pm",110731,2187.67,1
"Aug 18, 09:00 pm",111508,1948.62,1
"Aug 18, 10:00 pm",111505,1709.59,1
"Aug 18, 11:00 pm",112282,1470.57,1
"Aug 19, 12:00 am",112985,1231.57,1
"Aug 19, 01:00 am",112981,992.586,1
"Aug 19, 02:00 am",113679,753.635,1
"Aug 19, 03:00 am",114371,514.73,1
"Aug 19, 04:00 am",114961,275.907,1
"Aug 19, 05:00 am",114947,37.2699,1
"Aug 19, 06:00 am",17616.4,0,1
"Aug 19, 07:00 am",-4170.58,0,1
"Aug 19, 08:00 am",49758.9,221.914,1
"Aug 19, 09:00 am",95737.3,528.494,1
"Aug 19, 10:00 am",92538.9,885.943,1
"Aug 19, 11:00 am",89890.6,1273.56,1
"Aug 19, 12:00 pm",87820.2,1675.72,1
"Aug 19, 01:00 pm",88108.3,2071.28,1
"Aug 19, 02:00 pm",89461.6,2433.02,1
"Aug 19, 03:00 pm",92429,2751.34,1
"Aug 19, 04:00 pm",97945.8,2905.88,1
"Aug 19, 05:00 pm",103150,2905.25,1
"Aug 19, 06:00 pm",108111,2666.13,1
"Aug 19, 07:00 pm",109137,2427.03,1
"Aug 19, 08:00 pm",109134,2187.94,1
"Aug 19, 09:00 pm",109948,1948.89,1
"Aug 19, 10:00 pm",111506,1709.86,1
"Aug 19, 11:00 pm",112991,1470.83,1
"Aug 20, 12:00 am",114389,1231.81,1
"Aug 20, 01:00 am",114984,992.817,1
"Aug 20, 02:00 am",114978,753.854,1
"Aug 20, 03:00 am",114971,514.943,1
"Aug 20, 04:00 am",114962,276.118,1
"Aug 20, 05:00 am",114948,37.4795,1
"Aug 20, 06:00 am",17728,0,1
"Aug 20, 07:00 am",-5525.2,24.9927,1
"Aug 20, 08:00 am",95377.5,226.042,1.2
"Aug 20, 09:00 am",99365.7,510.293,1.2
"Aug 20, 10:00 am",97019.3,843.064,1.2
"Aug 20, 11:00 am",101206,968.404,1.2
"Aug 20, 12:00 pm",101521,1086.88,2.064
"Aug 20, 01:00 pm",103449,1178.83,2.064
"Aug 20, 02:00 pm",103740,1249.56,2.064
"Aug 20, 03:00 pm",106349,1203.6,2.064
"Aug 20, 04:00 pm",106586,1123.2,2.064
"Aug 20, 05:00 pm",106846,1181.21,2.064
"Aug 20, 06:00 pm",110493,942.26,1.2
"Aug 20, 07:00 pm",110700,703.351,1.2
"Aug 20, 08:00 pm",111472,464.494,1.2
"Aug 20, 09:00 pm",111463,225.735,1
"Aug 20, 10:00 pm",107122,0,1
"Aug 20, 11:00 pm",-618.288,0,1
"Aug 21, 12:00 am",-618.288,0,1
"Aug 21, 01:00 am",-618.288,0,1
"Aug 21, 02:00 am",-618.288,0,1
"Aug 21, 03:00 am",-618.288,0,1
"Aug 21, 04:00 am",-618.288,0,1
"Aug 21, 05:00 am",-618.288,0,1
"Aug 21, 06:00 am",-618.288,0,1
"Aug 21, 07:00 am",-5382.75,18.8476,1
"Aug 21, 08:00 am",92512.2,204.034,1.2
"Aug 21, 09:00 am",98973.9,471.39,1.2
"Aug 21, 10:00 am",96753.1,787.501,1.2
"Aug 21, 11:00 am",95545.4,1138.94,1.2
"Aug 21, 12:00 pm",93870.1,1500.17,2.064
"Aug 21, 01:00 pm",94342.8,1848.82,2.064
"Aug 21, 02:00 pm",95415.7,2166.19,2.064
"Aug 21, 03:00 pm",101659,2275.76,2.064
"Aug 21, 04:00 pm",104824,2236.23,2.064
"Aug 21, 05:00 pm",110659,1992.58,2.064
"Aug 21, 06:00 pm",110710,1753.58,1.2
"Aug 21, 07:00 pm",111486,1514.58,1.2
"Aug 21, 08:00 pm",112262,1275.6,1.2
"Aug 21, 09:00 pm",112965,1036.64,1
"Aug 21, 10:00 pm",113663,797.705,1
"Aug 21, 11:00 pm",113656,558.817,1
"Aug 22, 12:00 am",114346,320.003,1
"Aug 22, 01:00 am",114333,81.3446,1
"Aug 22, 02:00 am",42128.5,0,1
"Aug 22, 03:00 am",-618.288,0,1
"Aug 22, 04:00 am",-618.288,0,1
"Aug 22, 05:00 am",-618.288,0,1
"Aug 22, 06:00 am",-618.288,0,1
"Aug 22, 07:00 am",-618.288,0,1
"Aug 22, 08:00 am",-618.288,0,1.2
"Aug 22, 09:00 am",-618.288,0,1.2
"Aug 22, 10:00 am",-4486.74,0,1.2
"Aug 22, 11:00 am",-829.248,0,1.2
"Aug 22, 12:00 pm",-618.288,0,2.064
"Aug 22, 01:00 pm",-618.288,0,2.064
"Aug 22, 02:00 pm",-618.288,0,2.064
"Aug 22, 03:00 pm",9153.78,159.057,2.064
"Aug 22, 04:00 pm",107873,328.634,2.064
"Aug 22, 05:00 pm",111323,366.788,2.064
"Aug 22, 06:00 pm",111871,128.268,1.2
"Aug 22, 07:00 pm",64386.5,0,1.2
"Aug 22, 08:00 pm",-618.288,0,1.2
"Aug 22, 09:00 pm",-618.288,0,1
"Aug 22, 10:00 pm",-618.288,0,1
"Aug 22, 11:00 pm",-618.288,0,1
"Aug 23, 12:00 am",-618.288,0,1
"Aug 23, 01:00 am",-618.288,0,1
"Aug 23, 02:00 am",-618.288,0,1
"Aug 23, 03:00 am",-618.288,0,1
"Aug 23, 04:00 am",-618.288,0,1
"Aug 23, 05:00 am",-618.288,0,1
"Aug 23, 06:00 am",-618.288,0,1
"Aug 23, 07:00 am",-5443.85,21.4549,1
"Aug 23, 08:00 am",94526.2,213.372,1.2
"Aug 23, 09:00 am",99531.4,489.71,1.2
"Aug 23, 10:00 am",97267,814.149,1.2
"Aug 23, 11:00 am",95524.6,1165.94,1.2
"Aug 23, 12:00 pm",93715.5,1531.08,2.064
"Aug 23, 01:00 pm",94048.2,1887.68,2.064
"Aug 23, 02:00 pm",95134,2213.64,2.064
"Aug 23, 03:00 pm",96539.1,2493.72,2.064
"Aug 23, 04:00 pm",102382,2550.73,2.064
"Aug 23, 05:00 pm",104616,2541.89,2.064
"Aug 23, 06:00 pm",108880,2302.88,1.2
"Aug 23, 07:00 pm",109911,2063.89,1.2
"Aug 23, 08:00 pm",110695,1824.91,1.2
"Aug 23, 09:00 pm",110692,1585.94,1
"Aug 23, 10:00 pm",111467,1346.98,1
"Aug 23, 11:00 pm",112242,1108.04,1
"Aug 24, 12:00 am",112237,869.131,1
"Aug 24, 01:00 am",112231,630.262,1
"Aug 24, 02:00 am",112930,391.454,1
"Aug 24, 03:00 am",113622,152.764,1
"Aug 24, 04:00 am",77272.2,0,1
"Aug 24, 05:00 am",-618.288,0,1
"Aug 24, 06:00 am",-618.288,0,1
"Aug 24, 07:00 am",-618.288,0,1
"Aug 24, 08:00 am",-618.288,0,1.2
"Aug 24, 09:00 am",-618.288,0,1.2
"Aug 24, 10:00 am",-3028.98,0,1.2
"Aug 24, 11:00 am",25049.8,3.07197,1.2
"Aug 24, 12:00 pm",105305,66.0539,2.064
"Aug 24, 01:00 pm",105265,132.526,2.064
"Aug 24, 02:00 pm",104968,220.698,2.064
"Aug 24, 03:00 pm",101768,471.884,2.064
"Aug 24, 04:00 pm",105109,639.446,2.064
"Aug 24, 05:00 pm",108788,656.803,2.064
"Aug 24, 06:00 pm",111206,418.036,1.2
"Aug 24, 07:00 pm",112884,179.373,1.2
"Aug 24, 08:00 pm",88840.4,0,1.2
"Aug 24, 09:00 pm",-618.288,0,1
"Aug 24, 10:00 pm",-618.288,0,1
"Aug 24, 11:00 pm",-618.288,0,1
"Aug 25, 12:00 am",-618.288,0,1
"Aug 25, 01:00 am",-618.288,0,1
"Aug 25, 02:00 am",-618.288,0,1
"Aug 25, 03:00 am",-618.288,0,1
"Aug 25, 04:00 am",-618.288,0,1
"Aug 25, 05:00 am",-618.288,0,1
"Aug 25, 06:00 am",-618.288,0,1
"Aug 25, 07:00 am",-618.288,0,1
"Aug 25, 08:00 am",-618.288,0,1
"Aug 25, 09:00 am",-3693.5,0,1
"Aug 25, 10:00 am",-1310.12,0,1
"Aug 25, 11:00 am",-1909.34,0,1
"Aug 25, 12:00 pm",19639.8,255.828,1
"Aug 25, 01:00 pm",97054,585.255,1
"Aug 25, 02:00 pm",97181.5,912.494,1
"Aug 25, 03:00 pm",98714.7,1190.5,1
"Aug 25, 04:00 pm",100843,1379.89,1
"Aug 25, 05:00 pm",108850,1140.99,1
"Aug 25, 06:00 pm",110665,902.108,1
"Aug 25, 07:00 pm",111438,663.262,1
"Aug 25, 08:00 pm",112208,424.473,1
"Aug 25, 09:00 pm",112195,185.795,1
"Aug 25, 10:00 pm",90992.9,0,1
"Aug 25, 11:00 pm",-618.288,0,1
"Aug 26, 12:00 am",-618.288,0,1
"Aug 26, 01:00 am",-618.288,0,1
"Aug 26, 02:00 am",-618.288,0,1
"Aug 26, 03:00 am",-618.288,0,1
"Aug 26, 04:00 am",-618.288,0,1
"Aug 26, 05:00 am",-618.288,0,1
"Aug 26, 06:00 am",-618.288,0,1
"Aug 26, 07:00 am",-5274.13,14.9856,1
"Aug 26, 08:00 am",92893.6,201.982,1
"Aug 26, 09:00 am",100466,475.086,1
"Aug 26, 10:00 am",98158.7,798.104,1
"Aug 26, 11:00 am",95899,1161.41,1
"Aug 26, 12:00 pm",94777.6,1533.06,1
"Aug 26, 01:00 pm",93824.2,1895.64,1
"Aug 26, 02:00 pm",95446.2,2212.09,1
"Aug 26, 03:00 pm",96948.6,2477.21,1
"Aug 26, 04:00 pm",100284,2654.66,1
"Aug 26, 05:00 pm",104176,2679.47,1
"Aug 26, 06:00 pm",109717,2440.44,1
"Aug 26, 07:00 pm",111492,2201.42,1
"Aug 26, 08:00 pm",111489,1962.4,1
"Aug 26, 09:00 pm",112265,1723.39,1
"Aug 26, 10:00 pm",112262,1484.4,1
"Aug 26, 11:00 pm",112966,1245.42,1
"Aug 27, 12:00 am",113665,1006.46,1
"Aug 27, 01:00 am",113659,767.531,1
"Aug 27, 02:00 am",114350,528.651,1
"Aug 27, 03:00 am",114940,289.849,1
"Aug 27, 04:00 am",115525,51.2189,1
"Aug 27, 05:00 am",26367.6,0,1
"Aug 27, 06:00 am",-618.288,0,1
"Aug 27, 07:00 am",-5984.34,44.393,1
"Aug 27, 08:00 am",101549,287.374,1.2
"Aug 27, 09:00 am",97154.8,615.731,1.2
"Aug 27, 10:00 am",94496.5,994.239,1.2
"Aug 27, 11:00 am",91653.3,1407.85,1.2
"Aug 27, 12:00 pm",89581.4,1834.4,2.064
"Aug 27, 01:00 pm",88476.9,2253.91,2.064
"Aug 27, 02:00 pm",89666.4,2647.03,2.064
"Aug 27, 03:00 pm",95705.3,2905.41,2.064
"Aug 27, 04:00 pm",101691,2904.78,2.064
"Aug 27, 05:00 pm",104691,2904.15,2.064
"Aug 27, 06:00 pm",110522,2665.08,1.2
"Aug 27, 07:00 pm",111510,2426.02,1.2
"Aug 27, 08:00 pm",111508,2186.97,1.2
"Aug 27, 09:00 pm",112285,1947.92,1
"Aug 27, 10:00 pm",112990,1708.89,1
"Aug 27, 11:00 pm",114389,1469.85,1
"Aug 28, 12:00 am",115584,1230.83,1
"Aug 28, 01:00 am",116158,991.829,1
"Aug 28, 02:00 am",116623,752.858,1
"Aug 28, 03:00 am",117086,513.933,1
"Aug 28, 04:00 am",117076,275.097,1
"Aug 28, 05:00 am",117062,36.4482,1
"Aug 28, 06:00 am",19025,0,1
"Aug 28, 07:00 am",-4340,53.824,1
"Aug 28, 08:00 am",103231,313.664,1.2
"Aug 28, 09:00 am",96615.3,657.714,1.2
"Aug 28, 10:00 am",91027.3,1052.81,1.2
"Aug 28, 11:00 am",88474.7,1472.27,1.2
"Aug 28, 12:00 pm",86486.8,1903.07,2.064
"Aug 28, 01:00 pm",87005.6,2323.19,2.064
"Aug 28, 02:00 pm",88190.2,2716.87,2.064
"Aug 28, 03:00 pm",95824.9,2906.42,2.064
"Aug 28, 04:00 pm",100168,2905.79,2.064
"Aug 28, 05:00 pm",103148,2905.16,2.064
"Aug 28, 06:00 pm",109745,2666.07,1.2
"Aug 28, 07:00 pm",111514,2427,1.2
"Aug 28, 08:00 pm",111511,2187.94,1.2
"Aug 28, 09:00 pm",111509,1948.9,1
"Aug 28, 10:00 pm",111506,1709.86,1
"Aug 28, 11:00 pm",112282,1470.84,1
"Aug 29, 12:00 am",113690,1231.83,1
"Aug 29, 01:00 am",114984,992.833,1
"Aug 29, 02:00 am",115577,753.866,1
"Aug 29, 03:00 am",116148,514.946,1
"Aug 29, 04:00 am",116139,276.112,1
"Aug 29, 05:00 am",116124,37.4655,1
"Aug 29, 06:00 am",18200.3,0,1
"Aug 29, 07:00 am",-5436.15,21.3551,1
"Aug 29, 08:00 am",94723.9,219.623,1.2
"Aug 29, 09:00 am",99391,502.97,1.2
"Aug 29, 10:00 am",96174,836.972,1.2
"Aug 29, 11:00 am",92928.1,1221.87,1.2
"Aug 29, 12:00 pm",90940.5,1619.14,2.064
"Aug 29, 01:00 pm",91303.2,2008.01,2.064
"Aug 29, 02:00 pm",91136.7,2364,2.064
"Aug 29, 03:00 pm",94192.6,2673.25,2.064
"Aug 29, 04:00 pm",97943.2,2898.2,2.064
"Aug 29, 05:00 pm",103027,2905.25,2.064
"Aug 29, 06:00 pm",108110,2666.12,1.2
"Aug 29, 07:00 pm",109954,2427.04,1.2
"Aug 29, 08:00 pm",109951,2187.97,1.2
"Aug 29, 09:00 pm",110729,1948.93,1
"Aug 29, 10:00 pm",111506,1709.9,1
"Aug 29, 11:00 pm",112990,1470.87,1
"Aug 30, 12:00 am",113691,1231.86,1
"Aug 30, 01:00 am",113686,992.872,1
"Aug 30, 02:00 am",114379,753.914,1
"Aug 30, 03:00 am",114372,515.008,1
"Aug 30, 04:00 am",114363,276.188,1
"Aug 30, 05:00 am",114349,37.5534,1
"Aug 30, 06:00 am",17767.3,0,1
"Aug 30, 07:00 am",-4999.77,5.06825,1
"Aug 30, 08:00 am",86185.8,171.311,1.2
"Aug 30, 09:00 am",100177,425.578,1.2
"Aug 30, 10:00 am",97796.9,734.604,1.2
"Aug 30, 11:00 am",95851.3,1077.91,1.2
"Aug 30, 12:00 pm",94088.1,1433.53,2.064
"Aug 30, 01:00 pm",92919.7,1780.86,2.064
"Aug 30, 02:00 pm",93911.2,2099,2.064
"Aug 30, 03:00 pm",95407.6,2365.96,2.064
"Aug 30, 04:00 pm",104790,2128.82,2.064
"Aug 30, 05:00 pm",108103,1888.16,2.064
"Aug 30, 06:00 pm",109130,1649.1,1.2
"Aug 30, 07:00 pm",110726,1410.08,1.2
"Aug 30, 08:00 pm",111502,1171.09,1.2
"Aug 30, 09:00 pm",112277,932.112,1
"Aug 30, 10:00 pm",112271,693.175,1
"Aug 30, 11:00 pm",112972,454.29,1
"Aug 31, 12:00 am",113666,215.503,1
"Aug 31, 01:00 am",104331,0,1
"Aug 31, 02:00 am",-618.288,0,1
"Aug 31, 03:00 am",-618.288,0,1
"Aug 31, 04:00 am",-618.288,0,1
"Aug 31, 05:00 am",-618.288,0,1
"Aug 31, 06:00 am",-618.288,0,1
"Aug 31, 07:00 am",-4824.06,0,1
"Aug 31, 08:00 am",81476.4,152.363,1.2
"Aug 31, 09:00 am",100427,396.04,1.2
"Aug 31, 10:00 am",98079.5,695.529,1.2
"Aug 31, 11:00 am",95447.1,1049.65,1.2
"Aug 31, 12:00 pm",93570.2,1418.65,2.064
"Aug 31, 01:00 pm",92298.3,1782.66,2.064
"Aug 31, 02:00 pm",93791.3,2104.45,2.064
"Aug 31, 03:00 pm",95269.2,2376.53,2.064
"Aug 31, 04:00 pm",104691,2139.64,2.064
"Aug 31, 05:00 pm",100388,2027.53,2.064
"Aug 31, 06:00 pm",108091,1788.47,1.2
"Aug 31, 07:00 pm",109932,1549.47,1.2
"Aug 31, 08:00 pm",109928,1310.48,1.2
"Aug 31, 09:00 pm",109924,1071.52,1
"Aug 31, 10:00 pm",109920,832.586,1
"Aug 31, 11:00 pm",110701,593.693,1
"Sep 1, 12:00 am",111472,354.868,1
"Sep 1, 01:00 am",112240,116.175,1
"Sep 1, 02:00 am",57661.7,0,1
"Sep 1, 03:00 am",-618.288,0,1
"Sep 1, 04:00 am",-618.288,0,1
"Sep 1, 05:00 am",-618.288,0,1
"Sep 1, 06:00 am",-618.288,0,1
"Sep 1, 07:00 am",-5068.36,7.44944,1
"Sep 1, 08:00 am",87408.6,164.36,1
"Sep 1, 09:00 am",77220.6,0,1
"Sep 1, 10:00 am",-4458.53,0,1
"Sep 1, 11:00 am",36454.2,0,1
"Sep 1, 12:00 pm",100352,91.6186,1
"Sep 1, 01:00 pm",100377,181.952,1
"Sep 1, 02:00 pm",100149,288.147,1
"Sep 1, 03:00 pm",97054,548.308,1
"Sep 1, 04:00 pm",100321,723.537,1
"Sep 1, 05:00 pm",103355,747.648,1
"Sep 1, 06:00 pm",108855,508.823,1
"Sep 1, 07:00 pm",109882,270.079,1
"Sep 1, 08:00 pm",110656,31.52,1
"Sep 1, 09:00 pm",12933.2,0,1
"Sep 1, 10:00 pm",-618.288,0,1
"Sep 1, 11:00 pm",-618.288,0,1
"Sep 2, 12:00 am",-618.288,0,1
"Sep 2, 01:00 am",-618.288,0,1
"Sep 2, 02:00 am",-618.288,0,1
"Sep 2, 03:00 am",-618.288,0,1
"Sep 2, 04:00 am",-618.288,0,1
"Sep 2, 05:00 am",-618.288,0,1
"Sep 2, 06:00 am",-618.288,0,1
"Sep 2, 07:00 am",-4390.82,0,1
"Sep 2, 08:00 am",25810.2,0,1
"Sep 2, 09:00 am",98015.9,269.115,1
"Sep 2, 10:00 am",93671,592.72,1
"Sep 2, 11:00 am",97166.8,696.482,1
"Sep 2, 12:00 pm",96276.2,754.164,1
"Sep 2, 01:00 pm",89146.5,1123.51,1
"Sep 2, 02:00 pm",88345.2,1475.88,1
"Sep 2, 03:00 pm",91429.3,1778.69,1
"Sep 2, 04:00 pm",95147.3,1994.66,1
"Sep 2, 05:00 pm",100894,2045.98,1
"Sep 2, 06:00 pm",108063,1806.98,1
"Sep 2, 07:00 pm",109910,1568.01,1
"Sep 2, 08:00 pm",111471,1329.05,1
"Sep 2, 09:00 pm",111467,1090.11,1
"Sep 2, 10:00 pm",112241,851.192,1
"Sep 2, 11:00 pm",112942,612.315,1
"Sep 3, 12:00 am",112934,373.507,1
"Sep 3, 01:00 am",113626,134.824,1
"Sep 3, 02:00 am",68749.7,0,1
"Sep 3, 03:00 am",-618.288,0,1
"Sep 3, 04:00 am",-618.288,0,1
"Sep 3, 05:00 am",-618.288,0,1
"Sep 3, 06:00 am",-618.288,0,1
"Sep 3, 07:00 am",-5812.25,37.1424,1
"Sep 3, 08:00 am",97371.3,270.823,1.2
"Sep 3, 09:00 am",93810.1,590.97,1.2
"Sep 3, 10:00 am",90627.5,959.911,1.2
"Sep 3, 11:00 am",88186.1,1353.43,1.2
"Sep 3, 12:00 pm",86330.5,1756.83,2.064
"Sep 3, 01:00 pm",85256.7,2151.87,2.064
"Sep 3, 02:00 pm",86474.4,2516.18,2.064
"Sep 3, 03:00 pm",89704.7,2827.96,2.064
"Sep 3, 04:00 pm",96205.7,2902.9,2.064
"Sep 3, 05:00 pm",100012,2902.28,2.064
"Sep 3, 06:00 pm",107274,2663.17,1.2
"Sep 3, 07:00 pm",109125,2424.09,1.2
"Sep 3, 08:00 pm",109939,2185.05,1.2
"Sep 3, 09:00 pm",110721,1946.03,1
"Sep 3, 10:00 pm",111497,1707.01,1
"Sep 3, 11:00 pm",112981,1467.99,1
"Sep 4, 12:00 am",113681,1228.99,1
"Sep 4, 01:00 am",114374,990.014,1
"Sep 4, 02:00 am",114369,751.07,1
"Sep 4, 03:00 am",114961,512.172,1
"Sep 4, 04:00 am",114952,273.362,1
"Sep 4, 05:00 am",114938,34.7405,1
"Sep 4, 06:00 am",16269.2,0,1
"Sep 4, 07:00 am",-4867.41,0.990585,1
"Sep 4, 08:00 am",81964.4,167.058,1.2
"Sep 4, 09:00 am",100117,423.583,1.2
"Sep 4, 10:00 am",97009,732.125,1.2
"Sep 4, 11:00 am",95790.8,1037.48,1.2
"Sep 4, 12:00 pm",93904.9,1355.72,2.064
"Sep 4, 01:00 pm",92709.3,1665.01,2.064
"Sep 4, 02:00 pm",93640.3,1942.33,2.064
"Sep 4, 03:00 pm",96465.9,2166.26,2.064
"Sep 4, 04:00 pm",99785.9,2296.35,2.064
"Sep 4, 05:00 pm",104890,2254.54,2.064
"Sep 4, 06:00 pm",108918,2015.47,1.2
"Sep 4, 07:00 pm",110725,1776.44,1.2
"Sep 4, 08:00 pm",111502,1537.42,1.2
"Sep 4, 09:00 pm",112278,1298.42,1
"Sep 4, 10:00 pm",112274,1059.43,1
"Sep 4, 11:00 pm",112976,820.478,1
"Sep 5, 12:00 am",113674,581.562,1
"Sep 5, 01:00 am",114363,342.716,1
"Sep 5, 02:00 am",114950,104.009,1
"Sep 5, 03:00 am",53871.2,0,1
"Sep 5, 04:00 am",-618.288,0,1
"Sep 5, 05:00 am",-618.288,0,1
"Sep 5, 06:00 am",-618.288,0,1
"Sep 5, 07:00 am",-618.288,0,1
"Sep 5, 08:00 am",-618.288,0,1.2
"Sep 5, 09:00 am",-2478.54,0,1.2
"Sep 5, 10:00 am",26223.1,257.051,1.2
"Sep 5, 11:00 am",95280.3,614.744,1.2
"Sep 5, 12:00 pm",93585,983.109,2.064
"Sep 5, 01:00 pm",92511.5,1341.39,2.064
"Sep 5, 02:00 pm",94839.1,1676.05,2.064
"Sep 5, 03:00 pm",96364.1,1962.29,2.064
"Sep 5, 04:00 pm",100094,2159.25,2.064
"Sep 5, 05:00 pm",105771,2184.6,2.064
"Sep 5, 06:00 pm",109725,1945.58,1.2
"Sep 5, 07:00 pm",111497,1706.56,1.2
"Sep 5, 08:00 pm",112273,1467.55,1.2
"Sep 5, 09:00 pm",112269,1228.56,1
"Sep 5, 10:00 pm",112972,989.59,1
"Sep 5, 11:00 pm",112967,750.656,1
