"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Jun 27, 08:00 am",98248,935.503,0.472558
"Jun 27, 09:00 am",93859.2,1246.3,0.405128
"Jun 27, 10:00 am",90132.8,1582.58,0.410557
"Jun 27, 11:00 am",88223.5,1932.55,0.408371
"Jun 27, 12:00 pm",86862.6,2280.76,0.45503
"Jun 27, 01:00 pm",85896.3,2615.35,0.439074
"Jun 27, 02:00 pm",86045.4,2945.36,0.506332
"Jun 27, 03:00 pm",87317.6,3232.64,0.577424
"Jun 27, 04:00 pm",92725.9,3325.98,0.576847
"Jun 27, 05:00 pm",95282.7,3325.29,0.670755
"Jun 27, 06:00 pm",101381,3263.8,0.873279
"Jun 27, 07:00 pm",107760,3028.95,1.28537
"Jun 27, 08:00 pm",109503,2794.11,1.31749
"Jun 27, 09:00 pm",110267,2559.28,1.08241
"Jun 27, 10:00 pm",110959,2324.44,0.834432
"Jun 27, 11:00 pm",110957,2089.62,0.833897
"Jun 28, 12:00 am",110954,1854.81,0.817149
"Jun 28, 01:00 am",110950,1620.02,0.775352
"Jun 28, 02:00 am",111637,1385.25,0.723589
"Jun 28, 03:00 am",112319,1150.49,0.698294
"Jun 28, 04:00 am",112902,915.757,0.736035
"Jun 28, 05:00 am",112307,681.076,0.8149
"Jun 28, 06:00 am",107189,446.477,0.817549
"Jun 28, 07:00 am",102025,531.82,0.676708
"Jun 28, 08:00 am",97348.2,761.183,0.465684
"Jun 28, 09:00 am",90924.4,1072.65,0.435967
"Jun 28, 10:00 am",84858,1436.99,0.457251
"Jun 28, 11:00 am",82108.7,1800,0.491523
"Jun 28, 12:00 pm",80343.7,2174.02,0.585069
"Jun 28, 01:00 pm",80636.4,2540.11,0.641586
"Jun 28, 02:00 pm",80448.1,2871.49,0.69793
"Jun 28, 03:00 pm",84618.6,3095.91,0.725833
"Jun 28, 04:00 pm",87481.4,3242,0.793791
"Jun 28, 05:00 pm",89821.4,3325.98,0.806634
"Jun 28, 06:00 pm",95801.4,3250.85,0.97136
"Jun 28, 07:00 pm",101325,3019.83,1.29241
"Jun 28, 08:00 pm",103023,2787.1,1.39439
"Jun 28, 09:00 pm",104545,2552.67,0.987586
"Jun 28, 10:00 pm",105666,2317.51,0.826756
"Jun 28, 11:00 pm",106357,2082.66,0.788325
"Jun 29, 12:00 am",107958,1847.87,0.872921
"Jun 29, 01:00 am",108727,1613.09,0.82299
"Jun 29, 02:00 am",109489,1378.33,0.822397
"Jun 29, 03:00 am",110250,1143.58,0.8229
"Jun 29, 04:00 am",110245,908.869,0.836511
"Jun 29, 05:00 am",109475,674.205,0.832113
"Jun 29, 06:00 am",107122,439.623,0.747076
"Jun 29, 07:00 am",100118,208.432,0.635729
"Jun 29, 08:00 am",93114.2,298.769,0.507888
"Jun 29, 09:00 am",93373.9,78.2587,0.511121
"Jun 29, 10:00 am",84152,193.581,0.541824
"Jun 29, 11:00 am",85054.2,396.531,0.595698
"Jun 29, 12:00 pm",83576.3,604.281,0.656744
"Jun 29, 01:00 pm",83708.5,805.469,0.748181
"Jun 29, 02:00 pm",83698.9,1007.18,0.754589
"Jun 29, 03:00 pm",85587.8,1182.26,0.798674
"Jun 29, 04:00 pm",87970,1296.39,0.796989
"Jun 29, 05:00 pm",90627.3,1307.14,0.934826
"Jun 29, 06:00 pm",98190.5,1080.08,1.24171
"Jun 29, 07:00 pm",104398,846.118,1.56376
"Jun 29, 08:00 pm",106339,611.438,1.35448
"Jun 29, 09:00 pm",107131,376.859,1.15325
"Jun 29, 10:00 pm",107930,142.419,0.933135
"Jun 29, 11:00 pm",68552.7,0,0.828417
"Jun 30, 12:00 am",-607.2,0,0.945989
"Jun 30, 01:00 am",-607.2,0,0.872365
"Jun 30, 02:00 am",-607.2,0,0.761995
"Jun 30, 03:00 am",-607.2,0,0.76172
"Jun 30, 04:00 am",-607.2,0,0.796793
"Jun 30, 05:00 am",-607.2,0,0.764371
"Jun 30, 06:00 am",-2487.82,0,0.777991
"Jun 30, 07:00 am",-4222.13,0,0.49479
"Jun 30, 08:00 am",90731.4,47.628,0.278118
"Jun 30, 09:00 am",92227.5,165.301,0.237127
"Jun 30, 10:00 am",89972.5,332.026,0.258152
"Jun 30, 11:00 am",86880.4,578.989,0.281021
"Jun 30, 12:00 pm",84948,847.886,0.40962
"Jun 30, 01:00 pm",83266.8,1128.62,0.528102
"Jun 30, 02:00 pm",84816.2,1343.49,0.715119
"Jun 30, 03:00 pm",87058.4,1514.32,0.774767
"Jun 30, 04:00 pm",93523,1293.09,0.919964
"Jun 30, 05:00 pm",93530,1311.36,1.1033
"Jun 30, 06:00 pm",101064,1289.76,1.32874
"Jun 30, 07:00 pm",106103,1055.07,1.72495
"Jun 30, 08:00 pm",107114,820.418,1.70025
"Jun 30, 09:00 pm",107918,585.815,1.19912
"Jun 30, 10:00 pm",109445,351.284,0.939593
"Jun 30, 11:00 pm",110891,116.896,0.823591
"Jul 1, 12:00 am",59247.9,0,0.814408
"Jul 1, 01:00 am",-607.2,0,0.704444
"Jul 1, 02:00 am",-607.2,0,0.701231
"Jul 1, 03:00 am",-607.2,0,0.719814
"Jul 1, 04:00 am",-607.2,0,0.799936
"Jul 1, 05:00 am",-607.2,0,0.91332
"Jul 1, 06:00 am",-4228.58,0,0.877743
"Jul 1, 07:00 am",56444.6,147.92,0.719621
"Jul 1, 08:00 am",97874.5,418.638,0.557979
"Jul 1, 09:00 am",92634.2,765.479,0.603913
"Jul 1, 10:00 am",87910.9,1160.26,0.617422
"Jul 1, 11:00 am",82913.2,1602.26,0.624513
"Jul 1, 12:00 pm",81003,2054.43,0.662264
"Jul 1, 01:00 pm",81333.9,2500.3,0.921749
"Jul 1, 02:00 pm",81784.4,2906.82,0.875218
"Jul 1, 03:00 pm",85037.9,3266.53,0.887958
"Jul 1, 04:00 pm",93244.8,3324.68,0.780073
"Jul 1, 05:00 pm",95325.8,3323.99,1.018
"Jul 1, 06:00 pm",101106,3297.98,1.29481
"Jul 1, 07:00 pm",106953,3063.12,1.81494
"Jul 1, 08:00 pm",108735,2828.29,1.59526
"Jul 1, 09:00 pm",109498,2593.46,1.25704
"Jul 1, 10:00 pm",110261,2358.64,0.904843
"Jul 1, 11:00 pm",111644,2123.82,0.799134
"Jul 2, 12:00 am",111641,1889.01,0.757998
"Jul 2, 01:00 am",111638,1654.21,0.68084
"Jul 2, 02:00 am",112320,1419.43,0.686304
"Jul 2, 03:00 am",112904,1184.67,0.66793
"Jul 2, 04:00 am",113487,949.936,0.69592
"Jul 2, 05:00 am",112304,715.253,0.848966
"Jul 2, 06:00 am",106539,505.196,0.777133
"Jul 2, 07:00 am",102045,662.153,0.566494
"Jul 2, 08:00 am",97249.2,927.397,0.479509
"Jul 2, 09:00 am",93152.9,1260.04,0.48284
"Jul 2, 10:00 am",88793.5,1633.37,0.490957
"Jul 2, 11:00 am",87307.5,2008.16,0.485147
"Jul 2, 12:00 pm",85901.5,2382.7,0.607354
"Jul 2, 01:00 pm",85055.3,2741.82,0.607692
"Jul 2, 02:00 pm",84712.9,3110.32,0.716796
"Jul 2, 03:00 pm",89133.6,3326.44,0.753951
"Jul 2, 04:00 pm",93900.4,3325.75,0.759782
"Jul 2, 05:00 pm",95308.2,3325.06,0.771339
"Jul 2, 06:00 pm",99916.7,3281.68,1.10457
"Jul 2, 07:00 pm",106154,3046.8,1.61143
"Jul 2, 08:00 pm",107968,2811.96,1.3587
"Jul 2, 09:00 pm",108735,2577.13,1.14457
"Jul 2, 10:00 pm",109498,2342.31,0.894308
"Jul 2, 11:00 pm",110261,2107.49,0.768074
"Jul 3, 12:00 am",110953,1872.69,0.787114
"Jul 3, 01:00 am",110950,1637.89,0.671697
"Jul 3, 02:00 am",110946,1403.12,0.637377
"Jul 3, 03:00 am",110942,1168.37,0.621681
"Jul 3, 04:00 am",110937,933.654,0.658446
"Jul 3, 05:00 am",110931,698.98,0.764243
"Jul 3, 06:00 am",106313,464.379,0.67311
"Jul 3, 07:00 am",102032,555.014,0.615542
"Jul 3, 08:00 am",98326.6,775.976,0.493996
"Jul 3, 09:00 am",95657.8,1070.23,0.494946
"Jul 3, 10:00 am",91404.1,1411.64,0.510315
"Jul 3, 11:00 am",88198,1799.91,0.513537
"Jul 3, 12:00 pm",86331,2198.76,0.567541
"Jul 3, 01:00 pm",85135.5,2592.51,0.577401
"Jul 3, 02:00 pm",86473.6,2951.75,0.688557
"Jul 3, 03:00 pm",87835,3270.42,0.686467
"Jul 3, 04:00 pm",94717.1,3326.42,0.698621
"Jul 3, 05:00 pm",96788,3325.73,0.758416
"Jul 3, 06:00 pm",101429,3276.98,0.961609
"Jul 3, 07:00 pm",106156,3042.09,1.39655
"Jul 3, 08:00 pm",107970,2807.25,1.26138
"Jul 3, 09:00 pm",108737,2572.42,1.04099
"Jul 3, 10:00 pm",109500,2337.59,0.815225
"Jul 3, 11:00 pm",110263,2102.78,0.74251
"Jul 4, 12:00 am",110955,1867.97,0.678876
"Jul 4, 01:00 am",110952,1633.17,0.659799
"Jul 4, 02:00 am",110948,1398.4,0.614853
"Jul 4, 03:00 am",110944,1163.65,0.597926
"Jul 4, 04:00 am",111630,928.921,0.620549
"Jul 4, 05:00 am",111624,694.24,0.549546
"Jul 4, 06:00 am",105946,460.789,0.530606
"Jul 4, 07:00 am",101603,596.345,0.226447
"Jul 4, 08:00 am",96888.2,844.932,0.0675426
"Jul 4, 09:00 am",92042.9,1167.09,0.120604
"Jul 4, 10:00 am",87527,1536.05,0.168756
"Jul 4, 11:00 am",84762.5,1938.56,0.251248
"Jul 4, 12:00 pm",82748.4,2354.89,0.331899
"Jul 4, 01:00 pm",81437.6,2769.27,0.392324
"Jul 4, 02:00 pm",82423.8,3160.41,0.454365
"Jul 4, 03:00 pm",88697,3327.19,0.509306
"Jul 4, 04:00 pm",92443.6,3326.5,0.5858
"Jul 4, 05:00 pm",93859.9,3325.81,0.655242
"Jul 4, 06:00 pm",99761.5,3304.74,0.818526
"Jul 4, 07:00 pm",106157,3069.85,1.15492
"Jul 4, 08:00 pm",107168,2834.99,1.1957
"Jul 4, 09:00 pm",107967,2600.15,0.891926
"Jul 4, 10:00 pm",108735,2365.33,0.729053
"Jul 4, 11:00 pm",109498,2130.52,0.751707
"Jul 5, 12:00 am",110955,1895.71,0.723589
"Jul 5, 01:00 am",110952,1660.91,0.702215
"Jul 5, 02:00 am",110948,1426.13,0.679712
"Jul 5, 03:00 am",110944,1191.38,0.683194
"Jul 5, 04:00 am",111630,956.651,0.702647
"Jul 5, 05:00 am",110934,721.969,0.798937
"Jul 5, 06:00 am",106944,487.358,0.796134
"Jul 5, 07:00 am",102429,516.015,0.613262
"Jul 5, 08:00 am",97924.6,719.302,0.463725
"Jul 5, 09:00 am",93102,1006.24,0.479546
"Jul 5, 10:00 am",88527.6,1347.28,0.516569
"Jul 5, 11:00 am",84874.5,1747.12,0.575484
"Jul 5, 12:00 pm",82865.4,2160.81,0.636325
"Jul 5, 01:00 pm",81617.1,2571.1,0.736479
"Jul 5, 02:00 pm",81456,2951.75,0.789956
"Jul 5, 03:00 pm",84220,3294.12,0.809532
"Jul 5, 04:00 pm",90623.1,3326.68,0.763336
"Jul 5, 05:00 pm",92384.7,3326,0.81668
"Jul 5, 06:00 pm",98340.2,3293.81,1.05887
"Jul 5, 07:00 pm",105346,3058.91,1.41138
"Jul 5, 08:00 pm",107168,2824.05,1.2693
"Jul 5, 09:00 pm",107968,2589.22,1.11819
"Jul 5, 10:00 pm",108735,2354.4,0.811963
"Jul 5, 11:00 pm",109498,2119.58,0.761378
"Jul 6, 12:00 am",110261,1884.77,0.760838
"Jul 6, 01:00 am",110258,1649.98,0.705895
"Jul 6, 02:00 am",110254,1415.21,0.705677
"Jul 6, 03:00 am",110945,1180.46,0.705456
"Jul 6, 04:00 am",111631,945.728,0.67515
"Jul 6, 05:00 am",110934,711.047,0.710949
"Jul 6, 06:00 am",106615,476.439,0.562812
"Jul 6, 07:00 am",102340,529.89,0.249014
"Jul 6, 08:00 am",98106.4,724.436,0.198581
"Jul 6, 09:00 am",93446.7,998.879,0.260043
"Jul 6, 10:00 am",88946.2,1327.33,0.306063
"Jul 6, 11:00 am",86529.4,1684.87,0.376603
"Jul 6, 12:00 pm",84452.4,2060.17,0.544051
"Jul 6, 01:00 pm",82867.6,2440.03,0.627754
"Jul 6, 02:00 pm",81689.6,2814.54,0.70576
"Jul 6, 03:00 pm",82803,3157.65,0.698512
"Jul 6, 04:00 pm",88610,3326.68,0.677052
"Jul 6, 05:00 pm",92373,3325.99,0.727962
"Jul 6, 06:00 pm",97229,3253.15,0.880403
"Jul 6, 07:00 pm",104379,3018.6,1.27899
"Jul 6, 08:00 pm",104568,2784.1,1.14228
"Jul 6, 09:00 pm",105552,2549.22,0.955476
"Jul 6, 10:00 pm",106360,2314.37,0.818992
"Jul 6, 11:00 pm",107159,2079.54,0.717485
"Jul 7, 12:00 am",107156,1844.73,0.636921
"Jul 7, 01:00 am",107152,1609.94,0.634252
"Jul 7, 02:00 am",107951,1375.18,0.606434
"Jul 7, 03:00 am",108720,1140.45,0.54506
"Jul 7, 04:00 am",110245,905.737,0.52529
"Jul 7, 05:00 am",109475,671.074,0.59952
"Jul 7, 06:00 am",104972,436.493,0.328673
"Jul 7, 07:00 am",100232,414.302,0.218059
"Jul 7, 08:00 am",94199.4,590.381,0.0693986
"Jul 7, 09:00 am",87979.1,852.048,0.106029
"Jul 7, 10:00 am",85166.9,1164.21,0.0993669
"Jul 7, 11:00 am",80578.2,1531.74,0.120121
"Jul 7, 12:00 pm",78875.1,1908.74,0.160238
"Jul 7, 01:00 pm",79216.9,2276.52,0.215547
"Jul 7, 02:00 pm",78718.8,2620.42,0.268411
"Jul 7, 03:00 pm",81266.3,2924.49,0.339194
"Jul 7, 04:00 pm",86303.4,3056.51,0.367502
"Jul 7, 05:00 pm",91850,3090.77,0.578939
"Jul 7, 06:00 pm",102843,2857.96,0.784032
"Jul 7, 07:00 pm",106367,2623.08,1.14693
"Jul 7, 08:00 pm",106364,2388.22,1.14338
"Jul 7, 09:00 pm",106361,2153.36,0.990023
"Jul 7, 10:00 pm",106358,1918.53,0.743334
"Jul 7, 11:00 pm",107156,1683.72,0.708886
"Jul 8, 12:00 am",107152,1448.94,0.683613
"Jul 8, 01:00 am",107951,1214.2,0.658264
"Jul 8, 02:00 am",107947,979.487,0.657106
"Jul 8, 03:00 am",107942,744.813,0.578002
"Jul 8, 04:00 am",107936,510.199,0.64641
"Jul 8, 05:00 am",107119,275.685,0.774206
"Jul 8, 06:00 am",103035,41.3022,0.705291
"Jul 8, 07:00 am",99993.5,58.6474,0.583833
"Jul 8, 08:00 am",96877,248.451,0.353393
"Jul 8, 09:00 am",99329.6,20.9044,0.296873
"Jul 8, 10:00 am",18557.3,221.439,0.318653
"Jul 8, 11:00 am",85500.5,567.314,0.37184
"Jul 8, 12:00 pm",83694.2,924.702,0.453126
"Jul 8, 01:00 pm",82408.8,1279.29,0.498348
"Jul 8, 02:00 pm",83808.3,1590.39,0.527795
"Jul 8, 03:00 pm",89363.6,1706.65,0.576318
"Jul 8, 04:00 pm",92647.2,1645.85,0.571525
"Jul 8, 05:00 pm",98336.2,1418.39,0.657291
"Jul 8, 06:00 pm",104561,1183.98,0.897222
"Jul 8, 07:00 pm",107162,949.228,1.31312
"Jul 8, 08:00 pm",107957,714.537,1.26053
"Jul 8, 09:00 pm",107951,479.907,1.05669
"Jul 8, 10:00 pm",107942,245.382,0.818855
"Jul 8, 11:00 pm",107931,11.077,0.720518
"Jul 9, 12:00 am",-607.2,11.0484,0.829809
"Jul 9, 01:00 am",-607.2,11.0199,0.727664
"Jul 9, 02:00 am",-607.2,10.9914,0.694063
"Jul 9, 03:00 am",-607.2,10.9627,0.683684
"Jul 9, 04:00 am",-607.2,10.9341,0.793814
"Jul 9, 05:00 am",-607.2,10.9055,0.942206
"Jul 9, 06:00 am",-2535.28,10.8771,0.824504
"Jul 9, 07:00 am",14242.5,29.018,0.653501
"Jul 9, 08:00 am",100749,165.406,0.512135
"Jul 9, 09:00 am",97887.1,369.217,0.475166
"Jul 9, 10:00 am",95502,620.275,0.507022
"Jul 9, 11:00 am",90039,958.779,0.507142
"Jul 9, 12:00 pm",88130.9,1311.08,0.703
"Jul 9, 01:00 pm",88290.1,1659.03,0.761678
"Jul 9, 02:00 pm",87824.4,1977.9,0.790959
"Jul 9, 03:00 pm",88921.3,2259,0.855519
"Jul 9, 04:00 pm",91950.8,2474.39,0.924678
"Jul 9, 05:00 pm",95280.5,2585.99,1.00615
"Jul 9, 06:00 pm",100142,2512.53,1.30466
"Jul 9, 07:00 pm",105428,2277.43,1.7291
"Jul 9, 08:00 pm",107149,2042.62,1.39444
"Jul 9, 09:00 pm",107950,1807.85,1.22948
"Jul 9, 10:00 pm",108719,1573.08,1.0835
"Jul 9, 11:00 pm",109481,1338.33,0.869283
"Jul 10, 12:00 am",110241,1103.6,0.816586
"Jul 10, 01:00 am",110236,868.906,0.833711
"Jul 10, 02:00 am",110230,634.258,0.820454
"Jul 10, 03:00 am",110917,399.679,0.791337
"Jul 10, 04:00 am",110907,165.231,0.874333
"Jul 10, 05:00 am",81689.6,0,0.994466
"Jul 10, 06:00 am",-3254.76,0,0.974121
"Jul 10, 07:00 am",35290.4,79.9154,0.747816
"Jul 10, 08:00 am",102398,295.451,0.571575
"Jul 10, 09:00 am",98785.7,592.521,0.599151
"Jul 10, 10:00 am",96304,941.169,0.633833
"Jul 10, 11:00 am",93199.4,1328.16,0.652366
"Jul 10, 12:00 pm",90681.4,1725.68,0.836119
"Jul 10, 01:00 pm",89395,2119.77,0.851817
"Jul 10, 02:00 pm",89410.8,2476.88,0.947353
"Jul 10, 03:00 pm",89173,2798.52,0.976814
"Jul 10, 04:00 pm",92475.5,3054.39,0.955461
"Jul 10, 05:00 pm",96196.4,3201.7,1.0137
"Jul 10, 06:00 pm",101304,3150.1,1.30181
"Jul 10, 07:00 pm",106965,2915.22,1.81957
"Jul 10, 08:00 pm",107976,2680.36,1.37202
"Jul 10, 09:00 pm",108741,2445.53,1.18843
"Jul 10, 10:00 pm",109504,2210.7,0.955701
"Jul 10, 11:00 pm",110267,1975.89,0.865122
"Jul 11, 12:00 am",110264,1741.08,0.997449
"Jul 11, 01:00 am",110261,1506.29,0.962474
"Jul 11, 02:00 am",110952,1271.52,0.892983
"Jul 11, 03:00 am",111638,1036.77,0.886334
"Jul 11, 04:00 am",112318,802.057,0.912265
"Jul 11, 05:00 am",112311,567.395,1.06735
"Jul 11, 06:00 am",110023,332.822,1.04255
"Jul 11, 07:00 am",106024,181.268,0.858667
"Jul 11, 08:00 am",85869.5,0,0.749518
"Jul 11, 09:00 am",-3881.61,0,0.777647
"Jul 11, 10:00 am",43999.2,94.1789,0.83605
"Jul 11, 11:00 am",43103.1,0,0.868024
"Jul 11, 12:00 pm",-2060.07,0,1.00681
"Jul 11, 01:00 pm",19625,278.03,0.938099
"Jul 11, 02:00 pm",91696.3,610.27,1.08753
"Jul 11, 03:00 pm",92843.7,906.282,1.11757
"Jul 11, 04:00 pm",97569.7,957.025,1.12991
"Jul 11, 05:00 pm",99743.8,936.717,1.1606
"Jul 11, 06:00 pm",102218,874.15,1.47389
"Jul 11, 07:00 pm",106918,639.505,1.53838
"Jul 11, 08:00 pm",107931,404.929,1.17474
"Jul 11, 09:00 pm",108694,170.477,0.599785
"Jul 11, 10:00 pm",82672.5,0,-0.388159
"Jul 11, 11:00 pm",-607.2,0,0.981385
"Jul 12, 12:00 am",-607.2,0,0.945335
"Jul 12, 01:00 am",-607.2,0,0.893116
"Jul 12, 02:00 am",-607.2,0,0.825588
"Jul 12, 03:00 am",-607.2,0,0.815979
"Jul 12, 04:00 am",-607.2,0,0.862828
"Jul 12, 05:00 am",-607.2,0,0.987496
"Jul 12, 06:00 am",-2940.61,0,1.0997
"Jul 12, 07:00 am",27360.9,54.1595,0.905359
"Jul 12, 08:00 am",99090.4,236.476,0.814439
"Jul 12, 09:00 am",95333.5,493.545,0.851219
"Jul 12, 10:00 am",92594.6,797.327,0.890107
"Jul 12, 11:00 am",88967.9,1165.76,0.894095
"Jul 12, 12:00 pm",87112.9,1545.35,1.02621
"Jul 12, 01:00 pm",85929.2,1919.09,1.02259
"Jul 12, 02:00 pm",87118,2259.85,1.08294
"Jul 12, 03:00 pm",88420,2558.96,1.1027
"Jul 12, 04:00 pm",91682.9,2786.62,1.17745
"Jul 12, 05:00 pm",95220.2,2902.31,1.18736
"Jul 12, 06:00 pm",101804,2820.77,1.789
"Jul 12, 07:00 pm",106141,2585.92,2.40326
"Jul 12, 08:00 pm",107151,2351.1,1.27814
"Jul 12, 09:00 pm",107952,2116.31,1.15774
"Jul 12, 10:00 pm",108722,1881.53,1.06142
"Jul 12, 11:00 pm",109484,1646.75,0.995694
"Jul 13, 12:00 am",110245,1411.99,0.958406
"Jul 13, 01:00 am",110241,1177.26,0.905627
"Jul 13, 02:00 am",110930,942.55,0.858158
"Jul 13, 03:00 am",111615,707.878,0.812757
"Jul 13, 04:00 am",111608,473.27,0.858455
"Jul 13, 05:00 am",110908,238.773,0.930075
"Jul 13, 06:00 am",106982,4.51269,0.87517
"Jul 13, 07:00 am",32421.3,67.1831,0.623323
"Jul 13, 08:00 am",99565.5,268.067,0.492936
"Jul 13, 09:00 am",96159.8,544.306,0.556467
"Jul 13, 10:00 am",92101.9,864.577,0.720132
"Jul 13, 11:00 am",89541.3,1217.88,0.861787
"Jul 13, 12:00 pm",87758.8,1580.75,0.965476
"Jul 13, 01:00 pm",86470.8,1940.05,1.02347
"Jul 13, 02:00 pm",85444.2,2288.13,1.10525
"Jul 13, 03:00 pm",88154.1,2596.31,0.850417
"Jul 13, 04:00 pm",91464.8,2833.54,0.521439
"Jul 13, 05:00 pm",95121.3,2955.75,0.0814228
"Jul 13, 06:00 pm",101385,2724.58,1.24098
"Jul 13, 07:00 pm",104627,2489.95,1.76974
"Jul 13, 08:00 pm",106370,2255.07,1.35673
"Jul 13, 09:00 pm",107169,2020.23,1.2083
"Jul 13, 10:00 pm",107968,1785.42,1.02152
"Jul 13, 11:00 pm",108734,1550.64,1.01273
"Jul 14, 12:00 am",109496,1315.86,0.962007
"Jul 14, 01:00 am",110257,1081.11,0.996515
"Jul 14, 02:00 am",110947,846.395,0.940307
"Jul 14, 03:00 am",110940,611.725,0.940018
"Jul 14, 04:00 am",110933,377.132,0.927463
"Jul 14, 05:00 am",110922,142.679,0.933653
"Jul 14, 06:00 am",67710.7,0,0.935612
"Jul 14, 07:00 am",25586.7,51.3042,0.647831
"Jul 14, 08:00 am",99873.6,237.126,0.431381
"Jul 14, 09:00 am",96482.3,501.371,0.483065
"Jul 14, 10:00 am",92303,815.269,0.686521
"Jul 14, 11:00 am",88946.4,1184.63,0.81524
"Jul 14, 12:00 pm",87075,1565.39,0.926853
"Jul 14, 01:00 pm",85899.1,1940.03,0.941891
"Jul 14, 02:00 pm",85459.3,2287.7,0.973362
"Jul 14, 03:00 pm",88400.7,2587.51,1.00815
"Jul 14, 04:00 pm",90370.4,2809.1,1.01708
"Jul 14, 05:00 pm",95416.6,2769.32,1.12608
"Jul 14, 06:00 pm",102886,2536.41,1.17597
"Jul 14, 07:00 pm",105560,2301.52,1.48543
"Jul 14, 08:00 pm",106368,2066.65,1.28977
"Jul 14, 09:00 pm",107970,1831.84,1.17585
"Jul 14, 10:00 pm",108736,1597.05,1.08206
"Jul 14, 11:00 pm",109498,1362.27,1.02632
"Jul 15, 12:00 am",110259,1127.51,0.947577
"Jul 15, 01:00 am",110254,892.791,0.947973
"Jul 15, 02:00 am",110943,658.108,0.890146
"Jul 15, 03:00 am",110935,423.495,0.881626
"Jul 15, 04:00 am",110925,189.004,0.946933
"Jul 15, 05:00 am",92215.8,0,0.991833
"Jul 15, 06:00 am",-2113.33,0,1.01296
"Jul 15, 07:00 am",-4282.29,0,0.882981
"Jul 15, 08:00 am",86406.9,162.376,0.760688
"Jul 15, 09:00 am",95614.8,408.942,0.748345
"Jul 15, 10:00 am",92696.3,709.72,0.839393
"Jul 15, 11:00 am",89571.6,1062.06,0.859378
"Jul 15, 12:00 pm",87659.5,1427.56,0.969971
"Jul 15, 01:00 pm",86375,1789.45,1.10179
"Jul 15, 02:00 pm",87393.4,2121.95,1.07542
"Jul 15, 03:00 pm",88632.9,2413.59,1.16945
"Jul 15, 04:00 pm",92452.9,2604.57,1.09694
"Jul 15, 05:00 pm",99853.2,2375.25,1.28212
"Jul 15, 06:00 pm",101543,2144.24,1.43037
"Jul 15, 07:00 pm",104568,1909.77,2.1994
"Jul 15, 08:00 pm",105671,1674.62,1.37724
"Jul 15, 09:00 pm",106358,1439.8,1.24458
"Jul 15, 10:00 pm",107957,1205.05,1.09318
"Jul 15, 11:00 pm",109491,970.32,1.01847
"Jul 16, 12:00 am",110250,735.625,0.955856
"Jul 16, 01:00 am",110938,500.986,0.9361
"Jul 16, 02:00 am",111619,266.441,0.925242
"Jul 16, 03:00 am",111606,32.1011,0.896824
"Jul 16, 04:00 am",14902.5,0,0.918408
"Jul 16, 05:00 am",-607.2,0,0.983815
"Jul 16, 06:00 am",-607.2,0,0.962865
"Jul 16, 07:00 am",-607.2,0,0.868281
"Jul 16, 08:00 am",-2854.7,0,0.74096
"Jul 16, 09:00 am",30365.8,201.282,0.692428
"Jul 16, 10:00 am",96752.7,483.827,0.741959
"Jul 16, 11:00 am",94137.9,825.163,0.826044
"Jul 16, 12:00 pm",92664.1,1171.92,0.967332
"Jul 16, 01:00 pm",92993.1,1509.41,0.972209
"Jul 16, 02:00 pm",94171.6,1810.12,1.01725
"Jul 16, 03:00 pm",96864.8,2067.8,1.07698
"Jul 16, 04:00 pm",98335.3,2261.22,1.16225
"Jul 16, 05:00 pm",101592,2351.09,1.25682
"Jul 16, 06:00 pm",106148,2116.24,1.65827
"Jul 16, 07:00 pm",107960,1881.44,2.4438
"Jul 16, 08:00 pm",108729,1646.66,1.65484
"Jul 16, 09:00 pm",108726,1411.89,1.35389
"Jul 16, 10:00 pm",109487,1177.15,1.09018
"Jul 16, 11:00 pm",110942,942.421,1.00924
"Jul 17, 12:00 am",110936,707.738,0.886544
"Jul 17, 01:00 am",110929,473.119,0.829758
"Jul 17, 02:00 am",111610,238.603,0.771964
"Jul 17, 03:00 am",111595,4.31431,0.759968
"Jul 17, 04:00 am",-607.2,4.30283,0.848828
"Jul 17, 05:00 am",-607.2,4.29133,0.95655
"Jul 17, 06:00 am",-607.2,4.27985,0.961248
"Jul 17, 07:00 am",-607.2,4.2684,0.845034
"Jul 17, 08:00 am",-607.2,4.25696,0.598482
"Jul 17, 09:00 am",-1716.51,4.24556,0.653154
"Jul 17, 10:00 am",-4013.79,4.23419,0.724301
"Jul 17, 11:00 am",55993.8,4.22286,0.754234
"Jul 17, 12:00 pm",107990,132.361,0.824531
"Jul 17, 01:00 pm",100688,488.581,0.817777
"Jul 17, 02:00 pm",100680,810.086,0.935134
"Jul 17, 03:00 pm",101780,1096.97,1.01923
"Jul 17, 04:00 pm",103511,1317.57,1.11435
"Jul 17, 05:00 pm",111270,1075.52,1.16587
"Jul 17, 06:00 pm",107997,840.841,1.45595
"Jul 17, 07:00 pm",110014,606.207,2.18287
"Jul 17, 08:00 pm",110911,371.646,1.56195
"Jul 17, 09:00 pm",110900,137.228,1.30331
"Jul 17, 10:00 pm",69227.9,0,1.06439
"Jul 17, 11:00 pm",-607.2,0,0.927067
"Jul 18, 12:00 am",-607.2,0,0.953807
"Jul 18, 01:00 am",-607.2,0,0.875697
"Jul 18, 02:00 am",-607.2,0,0.868217
"Jul 18, 03:00 am",-607.2,0,0.838158
